Item,GUID,Type,Reference
msExchMailboxMoveTargetArchiveMDBLink,98343fff-d09a-428d-a321-e10b3bf4555a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxMoveTargetArchiveMDBLink
msExchMailboxMoveTargetMDBBL,9809e6da-4eb1-49fd-80df-d25c1534739d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxMoveTargetMDBBL
msExchMailboxMoveTargetMDBLink,31b926df-8942-40fa-9f92-901dab54d790,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxMoveTargetMDBLink
msExchMailboxMoveTargetUserBL,1bace977-5432-44d5-b796-da0faf4fec8b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxMoveTargetUserBL
msExchMailboxMoveTargetUserLink,29718946-469f-44a2-8693-7a1e328923c0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxMoveTargetUserLink
msExchMailboxOABVirtualDirectoriesBL,f53cba52-5b04-48db-a27a-b69d1f8fa9d0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxOABVirtualDirectoriesBL
msExchMailboxOABVirtualDirectoriesLink,30d266dc-5282-4128-aba8-b458e4672fa1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxOABVirtualDirectoriesLink
msExchMailboxPlanType,c539d8f9-35c1-42bf-ab15-e9525c7dc206,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxPlanType
msExchMailboxRecipientTemplate,79532694-6170-4d79-8444-76b1d2e10389,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxRecipientTemplate
msExchMailboxRetentionPeriod,7b4a7a8a-1876-11d3-aa59-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxRetentionPeriod
msExchMailboxRoleFlags,791999f9-667a-4aca-9b48-305ac2d75cf5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxRoleFlags
msExchMailboxSecurityDescriptor,934de926-b09e-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxSecurityDescriptor
msExchMailboxTemplateBL,93cfe86d-c7d0-4108-b117-9cc72908ee6e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxTemplateBL
msExchMailboxTemplateLink,e7629335-2b5f-4593-8656-85239a9c46f6,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxTemplateLink
msExchMailboxUrl,fc1ffd10-ae3f-466c-87c7-518b91dadbd0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailboxUrl
msExchMailGatewayFlags,e2885c16-2d7b-4312-bad3-ac86e4b2ddfc,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailGatewayFlags
msExchMailStorage,03652000-a981-11d2-a9ff-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailStorage
msExchMailTipsLargeAudienceThreshold,c1e75273-ee57-4fae-9f44-e9f47ef11a38,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailTipsLargeAudienceThreshold
msExchMailTipsSettings,85c229c6-1cb0-4bb8-bd3f-4291f68d31b5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMailTipsSettings
msExchMaintenanceSchedule,8fa76ef0-25d7-11d3-aa68-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaintenanceSchedule
msExchMaintenanceStyle,8fa76ef6-25d7-11d3-aa68-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaintenanceStyle
msExchManagementConsoleFeedbackEnabled,c7fe586d-7d90-47b2-997f-2ad83e0cc355,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchManagementConsoleFeedbackEnabled
msExchManagementConsoleFeedbackURL,4c9c0c3f-a555-4b33-a640-af0d05075045,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchManagementConsoleFeedbackURL
msExchManagementConsoleHelpURL,2971e443-d57d-4c66-8cf9-953dd693b571,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchManagementConsoleHelpURL
msExchManagementSettings,8539606e-eb18-4ce9-87f3-11c209918688,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchManagementSettings
msExchManagementSiteLink,ba6ddcd7-a1d3-4421-b839-d0b8e4c8c700,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchManagementSiteLink
msExchMandatoryAttributes,e32977be-1d31-11d3-aa5e-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMandatoryAttributes
msExchMasterAccountHistory,e1af1477-39f6-4fa7-86c4-68decb302e2c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMasterAccountHistory
msExchMasterAccountSid,936a855e-b09e-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMasterAccountSid
msExchMasterServerOrAvailabilityGroup,4f0f2189-3fa1-4bc5-beda-b27b3252b5ce,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMasterServerOrAvailabilityGroup
msExchMasterService,944d04c4-b09e-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMasterService
msExchMasterServiceBL,946c0356-b09e-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMasterServiceBL
msExchMaxActiveMailboxDatabases,0cfd895c-ff57-42e8-847e-fe66a439f57d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxActiveMailboxDatabases
msExchMaxBlockedSenders,d15ba867-0b2b-474c-8554-e7a3bcddcbc3,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxBlockedSenders
msExchMaxCachedViews,1529cf69-2fdb-11d3-aa6d-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxCachedViews
msExchMaxConnections,a7c33efc-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxConnections
msExchMaxDumpsterSizePerStorageGroup,0efa2537-cfba-4ee4-b2de-e47a1edc9942,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxDumpsterSizePerStorageGroup
msExchMaxDumpsterTime,a3ff7a18-9c6d-4cc4-b92e-daf06e2c56dd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxDumpsterTime
msExchMaxExtensionTime,99f58668-12e8-11d3-aa58-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxExtensionTime
msExchMaximumRecurringInstances,a8b8d132-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaximumRecurringInstances
msExchMaximumRecurringInstancesMonths,a8da321e-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaximumRecurringInstancesMonths
msExchMaxIncomingConnections,a808632e-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxIncomingConnections
msExchMaxParticipants,99f58663-12e8-11d3-aa58-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxParticipants
msExchMaxPoolThreads,a82e88ce-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxPoolThreads
msExchMaxRestoreStorageGroups,3ef2a80e-ea82-421b-8a62-a12543c34141,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxRestoreStorageGroups
msExchMaxSafeSenders,417ada0b-58f3-48e8-a283-9c9cd3c4b4b7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxSafeSenders
msExchMaxSignupAddressesPerUser,59c728c7-d9f1-4c3b-a432-b75d9759ab19,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxSignupAddressesPerUser
msExchMaxStorageGroups,a84fe9ba-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxStorageGroups
msExchMaxStoresPerGroup,a8714aa6-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxStoresPerGroup
msExchMaxStoresTotal,c638458c-e40b-43c2-96d7-6dbfa2fa3cf1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxStoresTotal
msExchMaxThreads,a8950dec-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMaxThreads
msExchMCU,038680ec-a981-11d2-a9ff-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMCU
msExchMCUContainer,03aa4432-a981-11d2-a9ff-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMCUContainer
msExchMCUHostsSites,bd062bc7-ce32-4690-8b8e-5c63b816b516,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMCUHostsSites
msExchMCUHostsSitesBL,b0ab8d77-2486-467d-a331-3e3524438a57,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMCUHostsSitesBL
msExchMDB,03d069d2-a981-11d2-a9ff-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDB
msExchMDBAvailabilityGroup,899c4769-8da3-4248-bd69-a680b876c4d7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroup
msExchMDBAvailabilityGroupBL,c7bdc626-f208-4004-858d-02293e11e6bb,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroupBL
msExchMDBAvailabilityGroupContainer,3a7b0c31-b4e3-46be-a4d2-b843d16846f6,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroupContainer
msExchMDBAvailabilityGroupIPv4Addresses,e4efd7f0-23b2-42bf-a692-ec0de6302947,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroupIPv4Addresses
msExchMDBAvailabilityGroupLink,94a07e78-ac31-44ba-8713-e6eeb209dee8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroupLink
msExchMDBAvailabilityGroupName,d25280df-5463-4104-84cf-790459eb53cd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroupName
msExchMDBAvailabilityGroupNetworkSettings,bce4f595-1613-477e-9a50-4da5368811e5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBAvailabilityGroupNetworkSettings
msExchMDBContainer,3573336c-92c4-4f5f-89b5-c369fe1e0285,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBContainer
msExchMDBCopy,4e2a3f96-f552-4d78-921c-e2890089c25e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBCopy
msExchMDBCopyParentClass,4595eae9-bd01-4944-a952-b6657b2a8c1d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBCopyParentClass
msExchMDBName,cab4baa4-4c16-4436-b49f-af0d4fb7ef67,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBName
msExchMDBRulesQuota,b04ebc2c-f0ea-425f-b367-85a56cfdee79,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMDBRulesQuota
msExchMemberBaseDN,a921b8aa-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMemberBaseDN
msExchMemberFilter,a9457bf0-b093-11d2-aa06-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMemberFilter
msExchMessageClassification,a823c5e7-6bba-4d6c-802c-98756f2be468,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassification
msExchMessageClassificationBanner,402585ca-a3ce-4515-9184-17f9f41c8582,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationBanner
msExchMessageClassificationConfidentialityAction,78d10f2d-f9d1-4ce8-9dce-8abf63df3676,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationConfidentialityAction
msExchMessageClassificationDisplayPrecedence,f0be958e-d80f-4ec4-bd35-f836afac3f11,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationDisplayPrecedence
msExchMessageClassificationFlags,0cd10eaf-df05-4e68-a619-f792215ada65,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationFlags
msExchMessageClassificationID,5484dffc-f788-4a63-addf-ec7b9bc496d9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationID
msExchMessageClassificationIntegrityAction,2931b382-59cf-43d4-8e15-6398de9b2b67,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationIntegrityAction
msExchMessageClassificationLocale,d3fedcfc-7975-4b31-b0b1-1005e1b27f37,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationLocale
msExchMessageClassificationURL,c5915811-cd8c-46c0-b721-e1de18de5f11,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationURL
msExchMessageClassificationVersion,ce6819fd-7c75-44fa-b3ee-073cdefa8902,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageClassificationVersion
msExchMessageDeliveryConfig,ab3a1ad7-1df5-11d3-aa5e-00c04f8eedd8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageDeliveryConfig
msExchMessageHygieneBitmask,3deef1f9-6e2b-430b-bd88-4034086212fd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBitmask
msExchMessageHygieneBlockedDomain,e6efe991-5d0d-4940-bd85-a5f76c14a3e8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBlockedDomain
msExchMessageHygieneBlockedDomainAndSubdomains,c7dfba1d-1a2f-4fe3-9b75-da4348f4e88c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBlockedDomainAndSubdomains
msExchMessageHygieneBlockedRecipient,02d3a8db-36aa-4330-8942-cfac2074c87b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBlockedRecipient
msExchMessageHygieneBlockedSender,23c20671-7480-42af-b7f3-ac5905736798,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBlockedSender
msExchMessageHygieneBlockedSenderAction,868a133b-066e-447c-9044-284b0326d58e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBlockedSenderAction
msExchMessageHygieneBypassedRecipient,a33bb655-543b-44af-a137-c6070e807959,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBypassedRecipient
msExchMessageHygieneBypassedSenderDomain,861e2f06-a25e-4837-9507-6dd6f721dce1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBypassedSenderDomain
msExchMessageHygieneBypassedSenderDomains,66240c5b-3e49-421f-b4af-aad54c9bd3aa,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBypassedSenderDomains
msExchMessageHygieneBypassedSenders,4abb7fe2-84f5-4c94-a3f2-1acc9bd6883a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneBypassedSenders
msExchMessageHygieneContentFilterConfig,b7850ff9-a975-4cc0-b358-b866293c42bc,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneContentFilterConfig
msExchMessageHygieneContentFilterLocation,da9b199d-0da7-405b-b464-af854cd17582,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneContentFilterLocation
msExchMessageHygieneCustomWeightEntry,28754b0e-b2a9-4914-9f70-6f29a04c0b78,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneCustomWeightEntry
msExchMessageHygieneDelayHours,0214e331-2adc-4048-952d-5772bc7bc430,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneDelayHours
msExchMessageHygieneFlags,398c04e2-147b-44eb-a97f-7c871d5dbb12,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneFlags
msExchMessageHygieneIPAddress,5bc77ae9-cc06-4eb1-b434-d00c47fe8d53,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPAddress
msExchMessageHygieneIPAllowListConfig,a287133a-054a-4e8a-8e2e-c209c95ea24b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPAllowListConfig
msExchMessageHygieneIPAllowListProvider,0a4e0d5a-ec87-4e80-8028-735ed0f7af4a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPAllowListProvider
msExchMessageHygieneIPAllowListProviderConfig,8ece3e9c-053b-4ea4-b503-1db0cc35fcd5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPAllowListProviderConfig
msExchMessageHygieneIPBlockListConfig,3cf2e983-e82c-4d10-8d12-fdefa56c677d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPBlockListConfig
msExchMessageHygieneIPBlockListProvider,37865f31-ac7b-4585-a9be-24deb5181be4,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPBlockListProvider
msExchMessageHygieneIPBlockListProviderConfig,f4fb3380-04bb-4288-b024-58a12f2a18bb,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneIPBlockListProviderConfig
msExchMessageHygieneLookupDomain,11085ae9-8c93-4bb1-be06-c1931551d59a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneLookupDomain
msExchMessageHygieneMachineGeneratedRejectionResponse,e9f01fc0-3499-4110-92c6-0fa6d29b5b74,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneMachineGeneratedRejectionResponse
msExchMessageHygienePriority,35813347-3f63-4a40-b2bf-4c3d5c057015,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygienePriority
msExchMessageHygieneProviderFlags,f1ce3119-1866-4a24-8584-9f0f3076094c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneProviderFlags
msExchMessageHygieneProviderName,561ae3c6-f135-4151-8ab7-4da59a9df4f9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneProviderName
msExchMessageHygieneQuarantineMailbox,ab765410-a129-48a9-8168-1ebd90a4f21b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneQuarantineMailbox
msExchMessageHygieneRecipientBlockedSenderAction,4378f4d6-ff12-490c-be03-d476da937a28,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneRecipientBlockedSenderAction
msExchMessageHygieneRecipientFilterConfig,fe67dad2-d83b-488a-b320-28a33ce5540e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneRecipientFilterConfig
msExchMessageHygieneRejectionMessage,8d21d446-2fdf-418c-b01b-56bd8272e013,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneRejectionMessage
msExchMessageHygieneResultType,ca790288-afd8-4a78-b5e3-318660c2a95f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneResultType
msExchMessageHygieneSCLDeleteThreshold,7cf54b1d-026d-4e0f-85f0-2666bb908bdd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msExchMessageHygieneSCLDeleteThreshold
